,number,treatment,environment,language,version,display,sonority_avg,place_avg,voice_avg
0,1.0,B-,"#_{a,O}",AMR ESP,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",AND ESP,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",ARG,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",WAL,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",VEN,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",ARO,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",ARP,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",ASL,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",BAL,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",BR POR,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",FUR,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",GAL,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",GAS OCC,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",ITA,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",LAT,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",CPN SRD,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",EU POR,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",CAS ESP,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",COR,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",CAT,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",EU FRA,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",CAM,1.0,v,2.0,2.5,0.0
0,1.0,B-,"#_{a,O}",QBC FRA,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",SCN,1.0,v,2.0,2.5,0.0
0,1.0,B-,"#_{a,O}",RMH,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",ROM,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",LMO,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",LOG SRD,1.0,b(v),3.333333333333333,2.833333333333333,0.0
0,1.0,B-,"#_{a,O}",VAL,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",LIG,1.0,b,4.0,3.0,0.0
0,1.0,B-,"#_{a,O}",OCC,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,AMR ESP,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,CPN SRD,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,COR,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,CAT,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,QBC FRA,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,RMH,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,ROM,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,SCN,1.0,v,2.0,2.5,0.0
0,2.0,B-,#_E,VAL,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,LOG SRD,1.0,b(v),3.333333333333333,2.833333333333333,0.0
0,2.0,B-,#_E,LMO,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,FUR,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,GAL,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,GAS OCC,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,ITA,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,LAT,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,LIG,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,BAL,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,ASL,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,EU POR,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,CAS ESP,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,CAM,1.0,v,2.0,2.5,0.0
0,2.0,B-,#_E,BR POR,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,EU FRA,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,ARG,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,ARO,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,ARP,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,AND ESP,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,WAL,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,VEN,1.0,b,4.0,3.0,0.0
0,2.0,B-,#_E,OCC,1.0,b,4.0,3.0,0.0
0,3.0,T-,#_E,ROM,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,VAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ARP,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ARO,2.0,t͡s̪,3.0,1.3333333333333333,255.0
0,3.0,T-,#_E,ARO,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ARG,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,QBC FRA,2.0,t͡s̪,3.0,1.3333333333333333,255.0
0,3.0,T-,#_E,AND ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,QBC FRA,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,PGL,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,LOG SRD,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,OCC,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,GAS OCC,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,GAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,FUR,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,EU POR,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,LIG,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,LMO,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,EU FRA,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,CPN SRD,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ITA,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,LAT,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,VEN,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,WAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ABR,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,AMR ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ASL,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,BAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,BR POR,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,BR POR,2.0,t̠͡ʃ,3.0,-0.5,255.0
0,3.0,T-,#_E,CAM,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,CAS ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,CAT,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,COR,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,RMH,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,SCN,1.0,t̪,4.0,1.6666666666666667,255.0
0,3.0,T-,#_E,ROM,2.0,t͡s̪,3.0,1.3333333333333333,255.0
0,4.0,T-,"#_{a,O}",RMH,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",CAM,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",BAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",AMR ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ABR,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",EU FRA,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",EU POR,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",FUR,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ARG,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",AND ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ARO,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ARP,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ASL,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",WAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",CAT,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",CAS ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",BR POR,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",COR,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",GAS OCC,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",GAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",VEN,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",VAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",SCN,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ROM,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",CPN SRD,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",LIG,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",LMO,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",LOG SRD,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",ITA,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",QBC FRA,2.0,t͡s̪,3.0,1.3333333333333333,255.0
0,4.0,T-,"#_{a,O}",QBC FRA,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",PGL,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",LAT,1.0,t̪,4.0,1.6666666666666667,255.0
0,4.0,T-,"#_{a,O}",OCC,1.0,t̪,4.0,1.6666666666666667,255.0
0,5.0,D-,#_E,ABR,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,AND ESP,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,AMR ESP,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ROM,2.0,z̪,2.0,1.3333333333333333,0.0
0,5.0,D-,#_E,SCN,1.0,d̪~ɾ,2.4375,1.2083333333333337,0.0
0,5.0,D-,#_E,WAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,VEN,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,QBC FRA,2.0,d͡z̪,3.0,1.3333333333333333,0.0
0,5.0,D-,#_E,RMH,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ROM,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,CPN SRD,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ASL,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,CAM,1.0,d̪~ɾ,2.4375,1.2083333333333337,0.0
0,5.0,D-,#_E,CAS ESP,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,CAT,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,BR POR,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,BR POR,2.0,d̠͡ʒ,3.0,-0.5,0.0
0,5.0,D-,#_E,ARG,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,LMO,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,LOG SRD,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,OCC,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,VAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ARP,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,GAS OCC,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ARO,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,FUR,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,GAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ITA,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,LAT,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,ARO,2.0,d͡z̪,3.0,1.3333333333333333,0.0
0,5.0,D-,#_E,QBC FRA,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,EU FRA,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,EU POR,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,BAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,5.0,D-,#_E,PGL,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",ITA,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",ROM,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",GAS OCC,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",SCN,1.0,d̪~ɾ,2.4375,1.2083333333333337,0.0
0,6.0,D-,"#_{a,O}",LOG SRD,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",LMO,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",LAT,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",CAS ESP,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",CAM,1.0,d̪~ɾ,2.4375,1.2083333333333337,0.0
0,6.0,D-,"#_{a,O}",QBC FRA,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",PGL,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",FUR,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",GAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",AMR ESP,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",AND ESP,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",ARG,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",ARO,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",ARP,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",RMH,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",OCC,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",EU FRA,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",CPN SRD,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",CAT,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",BAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",BR POR,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",EU POR,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",ASL,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",QBC FRA,2.0,d͡z̪,3.0,1.3333333333333333,0.0
0,6.0,D-,"#_{a,O}",ABR,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",VEN,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",WAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,6.0,D-,"#_{a,O}",VAL,1.0,d̪,4.0,1.6666666666666667,0.0
0,7.0,C-,#_E,GAS OCC,1.0,s̠,2.0,0.5,255.0
0,7.0,C-,#_E,ITA,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,7.0,C-,#_E,FUR,1.0,t̠͡ʃ~s̠,0.0,0.0,0.0
0,7.0,C-,#_E,WAL,1.0,s̪,2.0,1.3333333333333333,255.0
0,7.0,C-,#_E,LAT,1.0,k,4.0,-3.0,255.0
0,7.0,C-,#_E,LOG SRD,1.0,k,4.0,-3.0,255.0
0,7.0,C-,#_E,LMO,1.0,ʃ~s̠,2.0,0.0,255.0
0,7.0,C-,#_E,EU POR,1.0,s(s̪),2.0,1.0833333333333333,255.0
0,7.0,C-,#_E,EU FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,7.0,C-,#_E,CPN SRD,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,7.0,C-,#_E,CAT,1.0,s̠,2.0,0.5,255.0
0,7.0,C-,#_E,VAL,1.0,s̠,2.0,0.5,255.0
0,7.0,C-,#_E,VEN,1.0,s̠~θ,2.0,1.25,255.0
0,7.0,C-,#_E,GAL,1.0,θ(s),2.0,1.6666666666666667,255.0
0,7.0,C-,#_E,ARP,1.0,s̪,2.0,1.3333333333333333,255.0
0,7.0,C-,#_E,CAM,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,7.0,C-,#_E,BR POR,1.0,s,2.0,1.0,255.0
0,7.0,C-,#_E,CAS ESP,1.0,θ,2.0,2.0,255.0
0,7.0,C-,#_E,SCN,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,7.0,C-,#_E,BAL,1.0,s̠,2.0,0.5,255.0
0,7.0,C-,#_E,ARO,1.0,t͡s̪,3.0,1.3333333333333333,255.0
0,7.0,C-,#_E,ASL,1.0,θ,2.0,2.0,255.0
0,7.0,C-,#_E,AND ESP,1.0,s̟,2.0,1.6666666666666667,255.0
0,7.0,C-,#_E,QBC FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,7.0,C-,#_E,RMH,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,7.0,C-,#_E,ROM,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,7.0,C-,#_E,OCC,1.0,s̠,2.0,0.5,255.0
0,7.0,C-,#_E,AMR ESP,1.0,s,2.0,1.0,255.0
0,7.0,C-,#_E,ARG,1.0,θ,2.0,2.0,255.0
0,8.0,C-,#_a,ITA,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,LMO,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,LOG SRD,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,LAT,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,LIG,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,FUR,1.0,c~t̠͡ʃ,3.5,-1.25,255.0
0,8.0,C-,#_a,EU FRA,1.0,ʃ,2.0,-0.5,255.0
0,8.0,C-,#_a,GAS OCC,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,CPN SRD,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,EU POR,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,CAS ESP,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,OCC,1.0,k(t͡s),3.6666666666666665,2.333333333333333,255.0
0,8.0,C-,#_a,PGL,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,QBC FRA,1.0,ʃ,2.0,-0.5,255.0
0,8.0,C-,#_a,CAM,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,BR POR,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,BAL,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,ASL,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,ARP,1.0,t̠͡ʃ~θ,2.5,0.75,255.0
0,8.0,C-,#_a,ARO,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,ARG,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,AND ESP,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,RMH,1.0,k~c,4.0,-2.5,255.0
0,8.0,C-,#_a,ROM,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,SCN,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,VAL,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,VEN,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,WAL,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,8.0,C-,#_a,ABR,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,AMR ESP,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,COR,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,CAT,1.0,k,4.0,-3.0,255.0
0,8.0,C-,#_a,GAL,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",FUR,1.0,k,0.0,0.0,0.0
0,9.0,C-,"#_{o,ŭ}",ARG,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",AND ESP,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",GAL,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",COR,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",CAT,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",CAS ESP,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",GAS OCC,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ITA,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",EU POR,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",EU FRA,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",CPN SRD,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",CAM,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",OCC,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",LOG SRD,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",LMO,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",BR POR,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ARO,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ARP,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ASL,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",BAL,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",VAL,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ROM,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",RMH,1.0,k,0.0,0.0,0.0
0,9.0,C-,"#_{o,ŭ}",SCN,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",AMR ESP,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ABR,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",WAL,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",VEN,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",QBC FRA,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",LIG,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",ITA,2.0,ɡ,4.0,-3.0,0.0
0,9.0,C-,"#_{o,ŭ}",LAT,1.0,k,4.0,-3.0,255.0
0,9.0,C-,"#_{o,ŭ}",PGL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,CPN SRD,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,EU FRA,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,EU POR,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,FUR,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,GAL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,GAS OCC,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ITA,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,LAT,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ARP,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ASL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,BAL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,BR POR,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,CAM,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,CAS ESP,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,CAT,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,COR,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ABR,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,AMR ESP,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,AND ESP,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ARG,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ARO,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,ROM,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,SCN,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,VAL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,VEN,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,WAL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,LIG,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,LMO,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,LOG SRD,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,OCC,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,PGL,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,QBC FRA,1.0,k,4.0,-3.0,255.0
0,10.0,C-,#_ū,RMH,1.0,c,4.0,-2.0,255.0
0,11.0,G-,ˈ#_E,ARP,1.0,d͡z~ð,2.5,1.5,0.0
